precio_texto,tipo_y_ciudad,titulo,habitaciones_texto,banos_texto,area_texto,url_aviso,pagina
$ 1.650.000.000,"Casa Campestre en Pereira, Risaralda","Casa campestre en venta en cerritos, pereira",3 Habs.,3 Baños,200 m²,https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/192620199,276
$ 1.300.000.000,"Casa Campestre en Pereira, Risaralda","Casa campestre en venta en cerritos, pereira",4 Habs.,4 Baños,350 m²,https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/192496651,276
$ 1.570.452.600,"Lote en Pereira, Risaralda","Lote en venta en cerritos, pereira",1 m²,,,https://www.fincaraiz.com.co/lote-en-venta-en-cerritos-pereira/193302308,276
$ 480.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en maraya, pereira",3 Habs.,2 Baños,83 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-maraya-pereira/193802308,276
$ 820.000.000,"Casa en Pereira, Risaralda",Casa en venta en pereira,4 Habs.,4 Baños,190 m²,https://www.fincaraiz.com.co/casa-en-venta-en-pereira/193840534,276
$ 2.600.000.000,"Casa Lote en Pereira, Risaralda","Casa lote en venta en los alpes, pereira",6 Habs.,3 Baños,784 m²,https://www.fincaraiz.com.co/casa-lote-en-venta-en-los-alpes-pereira/7888852,276
$ 1.900.000.000,"Casa Campestre en Pereira, Risaralda",Casa campestre en venta en pereira,4 Habs.,5 Baños,576 m²,https://www.fincaraiz.com.co/casa-campestre-en-venta-en-pereira/193207965,276
$ 1.600.000.000,"Edificio en Pereira, Risaralda","Edificio en venta en avenida 30 de agosto, pereira",11 Habs.,11 Baños,288 m²,https://www.fincaraiz.com.co/edificio-en-venta-en-avenida-30-de-agosto-pereira/193312551,276
$ 340.000.000,"Casa en Pereira, Risaralda","Casa en venta en hacienda cuba, pereira",2 Habs.,2 Baños,75 m²,https://www.fincaraiz.com.co/casa-en-venta-en-hacienda-cuba-pereira/193966526,276
$ 310.000.000,"Lote en Pereira, Risaralda",Lote en venta en pereira,6600 m²,,,https://www.fincaraiz.com.co/lote-en-venta-en-pereira/193437321,276
$ 300.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en centenario, pereira",3 Habs.,2 Baños,52 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-centenario-pereira/193429522,276
$ 4.400.000.000,"Casa Campestre en Pereira, Risaralda","Casa campestre en venta en cerritos, pereira",5 Habs.,7 Baños,2527 m²,https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/192583497,276
$ 1.300.000.000,"Casa Campestre en Pereira, Risaralda","Casa campestre en venta en tribunas corcega, pereira",4 Habs.,5 Baños,2632 m²,https://www.fincaraiz.com.co/casa-campestre-en-venta-en-tribunas-corcega-pereira/193466677,276
$ 480.000.000,"Casa en Pereira, Risaralda","Casa en venta en boston, pereira",3 Habs.,2 Baños,160 m²,https://www.fincaraiz.com.co/casa-en-venta-en-boston-pereira/193614995,276
$ 750.000.000,"Casa en Pereira, Risaralda","Casa en venta en altos de canaan, pereira",4 Habs.,3 Baños,143 m²,https://www.fincaraiz.com.co/casa-en-venta-en-altos-de-canaan-pereira/193616217,276
$ 450.000.000,"Casa en Pereira, Risaralda","Casa en venta en centro, pereira",4 Habs.,2 Baños,100 m²,https://www.fincaraiz.com.co/casa-en-venta-en-centro-pereira/193306125,276
$ 900.000.000,"Casa en Pereira, Risaralda","Casa en venta en popular modelo, pereira",5 Habs.,4 Baños,276 m²,https://www.fincaraiz.com.co/casa-en-venta-en-popular-modelo-pereira/193302761,277
$ 1.500.000.000,"Finca en Pereira, Risaralda",Finca en venta en pereira,13 Habs.,10 Baños,121085 m²,https://www.fincaraiz.com.co/finca-en-venta-en-pereira/192321874,277
$ 1.300.000.000,"Casa Campestre en Pereira, Risaralda",Casa campestre en venta en pereira,4 Habs.,4 Baños,240 m²,https://www.fincaraiz.com.co/casa-campestre-en-venta-en-pereira/193118510,277
$ 2.200.000.000,"Casa Campestre en Pereira, Risaralda","Casa campestre en venta en cerritos, pereira",2 Habs.,4 Baños,317 m²,https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/193427531,277
$ 2.300.000.000,"Casa Campestre en Pereira, Risaralda","Casa campestre en venta en pueblito cafetero, pereira",4 Habs.,4 Baños,308 m²,https://www.fincaraiz.com.co/casa-campestre-en-venta-en-pueblito-cafetero-pereira/193575849,277
$ 520.000.000,"Apartamento en Pereira, Risaralda",Apartamento en venta en pereira,2 Habs.,2 Baños,64 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-pereira/193043280,277
$ 690.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en los alamos, pereira",3 Habs.,2 Baños,108 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-los-alamos-pereira/192745573,277
$ 700.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en pinares, pereira",3 Habs.,3 Baños,108 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/194016368,277
$ 780.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en pinares alto, pereira",3 Habs.,2 Baños,85 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-alto-pereira/193338845,277
$ 401.000.000,"Casa en Pereira, Risaralda","Casa en venta en jardin i etapa, pereira",3 Habs.,2 Baños,173 m²,https://www.fincaraiz.com.co/casa-en-venta-en-jardin-i-etapa-pereira/192292820,277
$ 1.280.000.000,"Casa Campestre en Pereira, Risaralda","Casa campestre en venta en pueblito cafetero, pereira",4 Habs.,3 Baños,450 m²,https://www.fincaraiz.com.co/casa-campestre-en-venta-en-pueblito-cafetero-pereira/192637774,277
$ 1.300.000.000,"Casa Campestre en Pereira, Risaralda",Casa campestre en venta en pereira,5 Habs.,5 Baños,350 m²,https://www.fincaraiz.com.co/casa-campestre-en-venta-en-pereira/193311933,277
$ 8.850.000.000,"Lote en Pereira, Risaralda",Lote en venta en pereira,36900 m²,,,https://www.fincaraiz.com.co/lote-en-venta-en-pereira/192320954,277
$ 850.000.000,"Lote en Pereira, Risaralda","Lote en venta en pinares, pereira",190 m²,,,https://www.fincaraiz.com.co/lote-en-venta-en-pinares-pereira/193314226,277
$ 270.000.000,"Apartamento en Pereira, Risaralda",Apartamento en venta en pereira,4 Habs.,3 Baños,83 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-pereira/193310862,277
$ 5.990.000.000,"Casa Campestre en Pereira, Risaralda","Casa campestre en  venta en cerritos, pereira",5 Habs.,6 Baños,800 m²,https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/191885021,277
$ 240.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en el dorado, pereira",2 Habs.,1 Baño,48 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-el-dorado-pereira/192997406,277
$ 710.000.000,"Lote en Pereira, Risaralda","Lote en venta en cerritos, pereira",10046 m²,,,https://www.fincaraiz.com.co/lote-en-venta-en-cerritos-pereira/8287314,277
$ 1.350.000.000,"Casa en Pereira, Risaralda","Casa en venta en circunvalar - alamos, pereira",0 Hab,2 Baños,204 m²,https://www.fincaraiz.com.co/casa-en-venta-en-circunvalar-alamos-pereira/194058109,277
$ 490.000.000,"Apartamento en Pereira, Risaralda",Apartamento en venta en dosquebradas,2 Habs.,2 Baños,89 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-dosquebradas/192558109,277
$ 79.000.000,"Lote en Pereira, Risaralda","Lote en venta en altagracia, pereira",54 m²,,,https://www.fincaraiz.com.co/lote-en-venta-en-altagracia-pereira/193303063,277
$ 280.000.000,"Lote en Pereira, Risaralda",Lote en venta en pereira,1941 m²,,,https://www.fincaraiz.com.co/lote-en-venta-en-pereira/193841289,278
$ 385.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en san jose sur, pereira",2 Habs.,2 Baños,56 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-san-jose-sur-pereira/193312084,278
$ 430.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en centro, pereira",4 Habs.,3 Baños,158 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-centro-pereira/193572787,278
$ 650.000.000,"Lote en Pereira, Risaralda","Lote en venta en condina, pereira",10000 m²,,,https://www.fincaraiz.com.co/lote-en-venta-en-condina-pereira/194026762,278
$ 620.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en pinares, pereira",3 Habs.,2 Baños,118 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/194049239,278
$ 1.200.000.000,"Casa Campestre en Pereira, Risaralda","Casa campestre en venta en combia, pereira",4 Habs.,4 Baños,328 m²,https://www.fincaraiz.com.co/casa-campestre-en-venta-en-combia-pereira/193623398,278
$ 360.000.000,"Casa Campestre en Pereira, Risaralda","Casa campestre en venta en la bella, pereira",3 Habs.,1 Baño,200 m²,https://www.fincaraiz.com.co/casa-campestre-en-venta-en-la-bella-pereira/193612235,278
$ 595.000.000,"Apartamento en Pereira, Risaralda",Apartamento en venta en pereira,3 Habs.,2 Baños,83 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-pereira/193172938,278
$ 3.000.000.000,"Casa en Pereira, Risaralda",Casa en venta en pereira,3 Habs.,3 Baños,420 m²,https://www.fincaraiz.com.co/casa-en-venta-en-pereira/193214528,278
$ 1.350.000.000,"Finca en Pereira, Risaralda",Finca en venta en pereira,9 Habs.,7 Baños,1800 m²,https://www.fincaraiz.com.co/finca-en-venta-en-pereira/193311164,278
$ 800.000.000,"Lote en Pereira, Risaralda","Lote en venta en pueblito cafetero, pereira",1 m²,,,https://www.fincaraiz.com.co/lote-en-venta-en-pueblito-cafetero-pereira/193885323,278
$ 575.000.000,"Casa en Pereira, Risaralda","Casa en venta en belmonte a, pereira",3 Habs.,2 Baños,110 m²,https://www.fincaraiz.com.co/casa-en-venta-en-belmonte-a-pereira/193925842,278
$ 830.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en cerritos, pereira",2 Habs.,2 Baños,102 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-cerritos-pereira/193470796,278
$ 430.000.000,"Apartamento en Pereira, Risaralda",Apartamento en venta en pereira,3 Habs.,2 Baños,73 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-pereira/193893273,278
$ 450.000.000,"Apartamento en Pereira, Risaralda",Apartamento en venta en pereira,3 Habs.,2 Baños,72 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-pereira/193560704,278
$ 630.000.000,"Casa en Pereira, Risaralda",Casa en venta en pereira,5 Habs.,5 Baños,156 m²,https://www.fincaraiz.com.co/casa-en-venta-en-pereira/193302294,278
$ 220.000.000,"Finca en Pereira, Risaralda",Apartaestudio en venta en anserma,2 Habs.,1 Baño,12800 m²,https://www.fincaraiz.com.co/apartaestudio-en-venta-en-anserma/192321407,278
$ 445.000.000,"Casa en Pereira, Risaralda","Casa en venta en galicia, pereira",3 Habs.,3 Baños,112 m²,https://www.fincaraiz.com.co/casa-en-venta-en-galicia-pereira/193818043,278
$ 1.800.000.000,"Casa en Pereira, Risaralda",Casa en venta en pereira,3 Habs.,5 Baños,360 m²,https://www.fincaraiz.com.co/casa-en-venta-en-pereira/193840520,278
$ 650.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en sector plaza de bolivar, pereira",3 Habs.,3 Baños,120 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-sector-plaza-de-bolivar-pereira/194039449,278
$ 2.000.000.000,"Finca en Pereira, Risaralda","Finca en venta en sector galeria central, pereira",5 Habs.,6 Baños,400 m²,https://www.fincaraiz.com.co/finca-en-venta-en-sector-galeria-central-pereira/192987767,278
$ 300.000.000,"Local Comercial en Pereira, Risaralda","Local en venta en san jose sur, pereira",33 m²,,,https://www.fincaraiz.com.co/local-en-venta-en-san-jose-sur-pereira/193215901,279
$ 600.000.000,"Casa en Pereira, Risaralda","Casa en venta en el jardin, pereira",3 Habs.,4 Baños,120 m²,https://www.fincaraiz.com.co/casa-en-venta-en-el-jardin-pereira/192966512,279
$ 1.690.000.000,"Finca en Pereira, Risaralda",Finca en venta en pereira,4 Habs.,4 Baños,320 m²,https://www.fincaraiz.com.co/finca-en-venta-en-pereira/192578897,279
$ 2.300.000.000,"Casa Campestre en Pereira, Risaralda",Casa campestre en venta en pereira,4 Habs.,4 Baños,370 m²,https://www.fincaraiz.com.co/casa-campestre-en-venta-en-pereira/193187918,279
$ 1.340.000.000,"Casa Campestre en Pereira, Risaralda","Casa campestre en  venta en cerritos, pereira",4 Habs.,4 Baños,250 m²,https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/192056571,279
$ 250.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en el poblado ii etapa, pereira",2 Habs.,1 Baño,42 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-ii-etapa-pereira/193998161,279
$ 290.000.000,"Casa en Pereira, Risaralda","Casa en venta en rocio alto 3, pereira",4 Habs.,2 Baños,64 m²,https://www.fincaraiz.com.co/casa-en-venta-en-rocio-alto-3-pereira/194007182,279
$ 720.000.000,"Casa en Pereira, Risaralda","Casa en venta en avenida sur, pereira",5 Habs.,5 Baños,177 m²,https://www.fincaraiz.com.co/casa-en-venta-en-avenida-sur-pereira/193806111,279
$ 450.000.000,"Lote en Pereira, Risaralda","Lote en venta en cerritos, pereira",10000 m²,,,https://www.fincaraiz.com.co/lote-en-venta-en-cerritos-pereira/193054429,279
$ 650.000.000,"Lote en Pereira, Risaralda","Lote en venta en combia, pereira",11000 m²,,,https://www.fincaraiz.com.co/lote-en-venta-en-combia-pereira/192320789,279
$ 150.000.000,"Oficina en Pereira, Risaralda","Oficina en venta en los alpes, pereira",1 Ambiente,1 Baño,20 m²,https://www.fincaraiz.com.co/oficina-en-venta-en-los-alpes-pereira/193836538,279
$ 1.300.000.000,"Casa en Pereira, Risaralda","Casa en venta en tribunas corcega, pereira",5 Habs.,5 Baños,327 m²,https://www.fincaraiz.com.co/casa-en-venta-en-tribunas-corcega-pereira/193316354,279
$ 550.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en cerritos, pereira",2 Habs.,1 Baño,75 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-cerritos-pereira/193737760,279
$ 350.000.000,"Apartaestudio en Pereira, Risaralda","Apartaestudio en venta en pinares, pereira",1 Hab,2 Baños,56 m²,https://www.fincaraiz.com.co/apartaestudio-en-venta-en-pinares-pereira/193314212,279
$ 270.000.000,"Local Comercial en Pereira, Risaralda","Local en venta en pinares, pereira",2 Ambientes,1 Baño,25 m²,https://www.fincaraiz.com.co/local-en-venta-en-pinares-pereira/193607484,279
$ 360.000.000,"Apartaestudio en Pereira, Risaralda","Apartaestudio en venta en el prado, pereira",1 Hab,1 Baño,42 m²,https://www.fincaraiz.com.co/apartaestudio-en-venta-en-el-prado-pereira/193055802,279
$ 330.000.000,"Apartaestudio en Pereira, Risaralda","Apartaestudio en venta en los alamos, pereira",1 Hab,1 Baño,41 m²,https://www.fincaraiz.com.co/apartaestudio-en-venta-en-los-alamos-pereira/193309777,279
$ 165.000.000,"Oficina en Pereira, Risaralda","Oficina en venta en centro, pereira",2 Ambientes,1 Baño,43 m²,https://www.fincaraiz.com.co/oficina-en-venta-en-centro-pereira/192625526,279
$ 345.000.000,"Oficina en Pereira, Risaralda","Oficina en venta en san jose sur, pereira",1 Ambiente,1 Baño,55 m²,https://www.fincaraiz.com.co/oficina-en-venta-en-san-jose-sur-pereira/193199685,279
$ 1.100.000.000,"Casa Campestre en Pereira, Risaralda","Casa campestre en venta en tribunas corcega, pereira",3 Habs.,3 Baños,190 m²,https://www.fincaraiz.com.co/casa-campestre-en-venta-en-tribunas-corcega-pereira/193734547,279
$ 400.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en belmonte a, pereira",2 Habs.,2 Baños,59 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-belmonte-a-pereira/193831183,279
$ 530.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en portal de los cedros, pereira",2 Habs.,2 Baños,77 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-portal-de-los-cedros-pereira/193459317,280
$ 1.200.000.000,"Casa en Pereira, Risaralda","Casa en venta en centro, pereira",6 Habs.,6 Baños,340 m²,https://www.fincaraiz.com.co/casa-en-venta-en-centro-pereira/194109928,280
$ 1.490.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en pinares alto, pereira",3 Habs.,4 Baños,165 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-alto-pereira/194173995,280
$ 1.950.000.000,"Casa en Pereira, Risaralda",Casa en  venta en pereira,7 Habs.,5 Baños,400 m²,https://www.fincaraiz.com.co/casa-en-venta-en-pereira/192157175,280
$ 1.100.000.000,"Lote en Pereira, Risaralda","Lote en venta en cerritos, pereira",2435 m²,,,https://www.fincaraiz.com.co/lote-en-venta-en-cerritos-pereira/193840355,280
$ 608.000.000,"Lote en Pereira, Risaralda","Lote en venta en cerritos, pereira",2026 m²,,,https://www.fincaraiz.com.co/lote-en-venta-en-cerritos-pereira/193030263,280
$ 530.000.000,"Casa en Pereira, Risaralda","Casa en venta en galicia, pereira",4 Habs.,3 Baños,112 m²,https://www.fincaraiz.com.co/casa-en-venta-en-galicia-pereira/193778581,280
$ 570.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en circunvalar - alamos, pereira",2 Habs.,2 Baños,100 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-circunvalar-alamos-pereira/193005644,280
$ 1.800.000.000,"Casa en Pereira, Risaralda","Casa en venta en combia, pereira",7 Habs.,6 Baños,600 m²,https://www.fincaraiz.com.co/casa-en-venta-en-combia-pereira/193840506,280
$ 770.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en cerritos, pereira",3 Habs.,2 Baños,103 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-cerritos-pereira/193939435,280
$ 400.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en popular modelo, pereira",3 Habs.,2 Baños,100 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-popular-modelo-pereira/192969862,280
$ 861.119.500,"Lote en Pereira, Risaralda","Lote en venta en cerritos, pereira",2327 m²,,,https://www.fincaraiz.com.co/lote-en-venta-en-cerritos-pereira/193301360,280
$ 460.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en avenida sur, pereira",3 Habs.,2 Baños,73 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-avenida-sur-pereira/193546314,280
$ 3.500.000.000,"Casa Campestre en Pereira, Risaralda","Casa campestre en venta en cerritos, pereira",4 Habs.,7 Baños,700 m²,https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/192320473,280
$ 3.750.000.000,"Casa Campestre en Pereira, Risaralda","Casa campestre en venta en cerritos, pereira",4 Habs.,5 Baños,735 m²,https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/192868791,280
$ 1.700.000.000,"Casa Campestre en Pereira, Risaralda","Casa campestre en venta en cerritos, pereira",3 Habs.,3 Baños,1500 m²,https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/8205946,280
